survey_name,year,fsu_serial_no,sector,state,nss_region,district,stratum,sub_stratum,panel,sub_sample,fod_sub_region,sample_su_no,sample_sub_division_no,second_stage_stratum_no,sample_hhld_no,questionnaire_no,level,survey_code,reason_for_substitution_code,multiplier
HCES,2022,48986,1,09,093,43,23,48,6,2,0920,13,,3,18,H,01,1,,175618.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,01,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,02,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,03,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,04,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,05,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,06,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,07,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,08,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,09,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,10,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,11,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,12,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,13,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,14,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,15,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,16,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,17,H,01,1,,158289.0
HCES,2022,48955,1,10,102,25,13,01,6,1,1021,6,,3,18,H,01,1,,158289.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,01,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,02,H,01,2,2,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,03,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,04,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,05,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,06,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,07,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,08,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,09,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,10,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,11,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,12,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,13,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,14,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,15,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,16,H,01,1,,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,17,H,01,2,1,136546.0
HCES,2022,48956,1,10,101,18,13,01,6,2,1010,2,,3,18,H,01,1,,136546.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,01,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,02,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,03,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,04,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,05,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,06,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,07,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,08,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,09,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,10,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,11,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,12,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,13,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,14,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,15,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,16,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,17,H,01,1,,213640.0
HCES,2022,48975,1,10,101,16,22,01,6,1,1012,1,,3,18,H,01,1,,213640.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,2,01,H,01,1,,57225.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,2,02,H,01,1,,57225.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,2,03,H,01,1,,57225.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,01,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,02,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,03,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,04,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,05,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,06,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,07,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,08,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,09,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,10,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,11,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,12,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,13,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,14,H,01,1,,54936.0
HCES,2022,48976,1,10,102,24,22,01,6,2,1021,1,,3,15,H,01,1,,54936.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,1,01,H,01,1,,171238.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,2,01,H,01,1,,122313.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,2,02,H,01,1,,122313.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,01,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,02,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,03,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,04,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,05,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,06,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,07,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,08,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,09,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,10,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,11,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,12,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,13,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,14,H,01,1,,114811.0
HCES,2022,48035,1,10,102,30,23,01,6,1,1020,1,,3,15,H,01,1,,114811.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,2,01,H,01,1,,97850.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,01,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,02,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,03,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,04,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,05,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,06,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,07,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,08,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,09,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,10,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,11,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,12,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,13,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,14,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,15,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,16,H,01,1,,119722.0
HCES,2022,48036,1,10,102,23,23,01,6,2,1021,1,,3,17,H,01,1,,119722.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,1,01,H,01,1,,163600.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,2,01,H,01,1,,250513.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,01,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,02,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,03,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,04,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,05,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,06,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,07,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,08,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,09,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,10,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,11,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,12,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,13,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,14,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,15,H,01,1,,176253.0
HCES,2022,48095,1,10,101,08,23,02,6,1,1013,1,,3,16,H,01,1,,176253.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,1,01,H,01,1,,122700.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,1,02,H,01,1,,122700.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,2,01,H,01,1,,137185.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,2,02,H,01,1,,137185.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,2,03,H,01,1,,137185.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,01,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,02,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,03,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,04,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,05,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,06,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,07,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,08,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,09,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,10,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,11,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,12,H,01,1,,106812.0
HCES,2022,48096,1,10,102,38,23,02,6,2,1022,1,,3,13,H,01,1,,106812.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,01,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,02,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,03,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,04,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,05,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,06,H,01,2,9,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,07,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,08,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,09,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,10,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,11,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,12,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,13,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,14,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,15,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,16,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,17,H,01,1,,193860.0
HCES,2022,48065,1,10,101,08,23,03,6,1,1013,1,,3,18,H,01,1,,193860.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,1,01,H,01,1,,253864.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,2,01,H,01,1,,207707.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,2,02,H,01,1,,207707.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,01,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,02,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,03,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,04,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,05,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,06,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,07,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,08,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,09,H,01,2,2,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,10,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,11,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,12,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,13,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,14,H,01,1,,131394.0
HCES,2022,48066,1,10,102,35,23,03,6,2,1022,1,,3,15,H,01,1,,131394.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,1,01,H,01,1,,182325.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,1,02,H,01,1,,182325.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,1,03,H,01,1,,182325.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,1,04,H,01,1,,182325.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,01,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,02,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,03,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,04,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,05,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,2,06,H,01,1,,132600.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,01,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,02,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,03,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,04,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,05,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,06,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,07,H,01,1,,109395.0
HCES,2022,48055,1,10,102,33,23,04,6,1,1022,1,,3,08,H,01,1,,109395.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,2,01,H,01,1,,187200.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,01,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,02,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,03,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,04,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,05,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,06,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,07,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,08,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,09,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,10,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,11,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,12,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,13,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,14,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,15,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,16,H,01,1,,135720.0
HCES,2022,48056,1,10,102,38,23,04,6,2,1022,1,,3,17,H,01,1,,135720.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,2,01,H,01,1,,162587.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,01,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,02,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,03,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,04,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,05,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,06,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,07,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,08,H,01,2,2,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,09,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,10,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,11,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,12,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,13,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,14,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,15,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,16,H,01,1,,121940.0
HCES,2022,48075,1,10,102,33,23,05,6,1,1022,2,,3,17,H,01,1,,121940.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,1,01,H,01,1,,301947.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,2,01,H,01,1,,174200.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,2,02,H,01,1,,174200.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,01,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,02,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,03,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,04,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,05,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,06,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,07,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,08,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,09,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,10,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,11,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,12,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,13,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,14,H,01,1,,173039.0
HCES,2022,48076,1,10,102,37,23,05,6,2,1022,1,,3,15,H,01,1,,173039.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,01,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,02,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,03,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,04,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,05,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,06,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,07,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,08,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,09,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,10,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,11,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,12,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,13,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,14,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,15,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,16,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,17,H,01,1,,100945.0
HCES,2022,48235,1,10,101,17,23,06,6,1,1010,2,,3,18,H,01,1,,100945.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,2,01,H,01,1,,219247.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,01,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,02,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,03,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,04,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,05,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,06,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,07,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,08,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,09,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,10,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,11,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,12,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,13,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,14,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,15,H,01,1,,159868.0
HCES,2022,48236,1,10,101,05,23,06,6,2,1011,2,,3,16,H,01,1,,159868.0
